Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Fraction		"UV_CUT_TEMP@100,BASEM (1)"		Run Log	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Fraction	ml	mAU	ml	Logbook
106.325745	305.201904	106.325745	7.101194	176.720947	100					281.558746	0.424814		
106.339081	304.788269	106.339081	7.101533	176.73761	100					281.572083	0.424814		
106.352417	304.385284	106.352417	7.102283	176.754272	100					281.585419	0.424814		
106.365723	303.985138	106.365723	7.103264	176.770935	100					281.598724	0.424814		
106.379059	303.582336	106.379059	7.103701	176.787598	100					281.612061	0.424814		
106.392395	303.175842	106.392395	7.103265	176.80426	100					281.625397	0.424814		
106.405731	302.759796	106.405731	7.102971	176.820923	100					281.638733	0.424814		
106.419037	302.331696	106.419037	7.103238	176.837585	100					281.652039	0.424814		
106.432373	301.88443	106.432373	7.103672	176.854248	100					281.665375	0.424814		
106.445709	301.425476	106.445709	7.103833	176.87088	100					281.678711	0.424814		
106.459015	300.960236	106.459015	7.103309	176.887543	100					281.692017	0.424814		
106.472351	300.477661	106.472351	7.10258	176.904205	100					281.705353	0.424814		
106.485687	299.992981	106.485687	7.101982	176.920868	100					281.718689	0.424814		
106.498993	299.520691	106.498993	7.10174	176.937531	100					281.731995	0.424814		
106.512329	299.065582	106.512329	7.102365	176.954193	100					281.745331	0.424814		
106.525665	298.621552	106.525665	7.103271	176.970856	100					281.758667	0.424814		
106.538971	298.18512	106.538971	7.103641	176.987518	100					281.771973	0.424814		
106.552307	297.757629	106.552307	7.103798	177.00415	100					281.785309	0.424814		
106.565643	297.339539	106.565643	7.103839	177.020813	100					281.798645	0.424814		
106.578979	296.91922	106.578979	7.103651	177.037476	100					281.811981	0.424814		
106.592285	296.490448	106.592285	7.103388	177.054138	100					281.825287	0.424814		
106.605621	296.054688	106.605621	7.103195	177.070801	100					281.838623	0.424814		
106.618958	295.619415	106.618958	7.102605	177.087463	100					281.851959	0.424814		
106.632263	295.1828	106.632263	7.10161	177.104126	100					281.865265	0.424814		
106.645599	294.73996	106.645599	7.100476	177.120789	100					281.878601	0.424814		
106.658936	294.296021	106.658936	7.099366	177.137451	100					281.891937	0.424814		
106.672241	293.85788	106.672241	7.098281	177.154083	100					281.905243	0.424814		
106.685577	293.426239	106.685577	7.097044	177.170746	100					281.918579	0.424814		
106.698914	292.989563	106.698914	7.096222	177.187408	100					281.931915	0.424814		
106.71225	292.552124	106.71225	7.096335	177.204071	100					281.945251	0.424814		
106.725555	292.122772	106.725555	7.097396	177.220734	100					281.958557	0.424814		
106.738892	291.692719	106.738892	7.098437	177.237396	100					281.971893	0.424814		
106.752228	291.261597	106.752228	7.098673	177.254059	100					281.985229	0.424814		
106.765533	290.824677	106.765533	7.098187	177.270721	100					281.998535	0.424814		
106.77887	290.386536	106.77887	7.097238	177.287354	100					282.011871	0.424814		
106.792206	289.948059	106.792206	7.096309	177.304016	100					282.025208	0.424814		
106.805511	289.498505	106.805511	7.096031	177.320679	100					282.038513	0.424814		
106.818848	289.044922	106.818848	7.096364	177.337341	100					282.051849	0.424814		
106.832184	288.590424	106.832184	7.096775	177.354004	100					282.065186	0.424814		
106.84552	288.141388	106.84552	7.097191	177.370667	100					282.078522	0.424814		
106.858826	287.692505	106.858826	7.09758	177.387329	100					282.091827	0.424814		
106.872162	287.233887	106.872162	7.098205	177.403992	100					282.105164	0.424814		
106.885498	286.773865	106.885498	7.099013	177.420624	100					282.1185	0.424814		
106.898804	286.313538	106.898804	7.099391	177.437286	100					282.131805	0.424814		
106.91214	285.850647	106.91214	7.098638	177.453949	100					282.145142	0.424814		
106.925476	285.386536	106.925476	7.097494	177.470612	100					282.158478	0.424814		
106.938782	284.924591	106.938782	7.096849	177.487274	100					282.171783	0.424814		
106.952118	284.475159	106.952118	7.096595	177.503937	100					282.18512	0.424814		
106.965454	284.032288	106.965454	7.096338	177.520599	100					282.198456	0.424814		
106.97879	283.594482	106.97879	7.095844	177.537262	100					282.211792	0.424814		
106.992096	283.159058	106.992096	7.095189	177.553925	100					282.225098	0.424814		
107.005432	282.721161	107.005432	7.094716	177.570557	100					282.238434	0.424814		
107.018768	282.276489	107.018768	7.094136	177.587219	100					282.25177	0.424814		
107.032074	281.830322	107.032074	7.093323	177.603882	100					282.265076	0.424814		
107.04541	281.382477	107.04541	7.092813	177.620544	100					282.278412	0.424814		
107.058746	280.93454	107.058746	7.092471	177.637207	100					282.291748	0.424814		
107.072052	280.483826	107.072052	7.092309	177.65387	100					282.305054	0.424814		
107.085388	280.033173	107.085388	7.092474	177.670532	100					282.31839	0.424814		
107.098724	279.585388	107.098724	7.092929	177.687195	100					282.331726	0.424814		
107.11203	279.134918	107.11203	7.0934	177.703827	100					282.345032	0.424814		
107.125366	278.683868	107.125366	7.093719	177.72049	100					282.358368	0.424814		
107.138702	278.23703	107.138702	7.094029	177.737152	100					282.371704	0.424814		
107.152039	277.7901	107.152039	7.094261	177.753815	100					282.38504	0.424814		
107.165344	277.351807	107.165344	7.094075	177.770477	100					282.398346	0.424814		
107.17868	276.911652	107.17868	7.093732	177.78714	100					282.411682	0.424814		
107.192017	276.47879	107.192017	7.093521	177.803802	100					282.425018	0.424814		
107.205322	276.045593	107.205322	7.093571	177.820465	100					282.438324	0.424814		
107.218658	275.612457	107.218658	7.094345	177.837128	100					282.45166	0.424814		
107.231995	275.173004	107.231995	7.095677	177.85376	100					282.464996	0.424814		
107.2453	274.72702	107.2453	7.096791	177.870422	100					282.478302	0.424814		
107.258636	274.275085	107.258636	7.097207	177.887085	100					282.491638	0.424814		
107.271973	273.820709	107.271973	7.097191	177.903748	100					282.504974	0.424814		
107.285309	273.36557	107.285309	7.097224	177.92041	100					282.518311	0.424814		
107.298615	272.908691	107.298615	7.097847	177.937073	100					282.531616	0.424814		
107.311951	272.450439	107.311951	7.099177	177.953735	100					282.544952	0.424814		
107.325287	271.993561	107.325287	7.10047	177.970398	100					282.558289	0.424814		
107.338593	271.534821	107.338593	7.101572	177.98703	100					282.571594	0.424814		
107.351929	271.070404	107.351929	7.102471	178.003693	100					282.58493	0.424814		
107.365265	270.604889	107.365265	7.103273	178.020355	100					282.598267	0.424814		
107.378571	270.140411	107.378571	7.103704	178.037018	100					282.611572	0.424814		
107.391907	269.668274	107.391907	7.103308	178.05368	100					282.624908	0.424814		
107.405243	269.195709	107.405243	7.102575	178.070343	100					282.638245	0.424814		
107.418579	268.727997	107.418579	7.101769	178.087006	100					282.651581	0.424814		
107.431885	268.261597	107.431885	7.101377	178.103668	100					282.664886	0.424814		
107.445221	267.794769	107.445221	7.101815	178.1203	100					282.678223	0.424814		
107.458557	267.330139	107.458557	7.102555	178.136963	100					282.691559	0.424814		
107.471863	266.878021	107.471863	7.102993	178.153625	100					282.704865	0.424814		
107.485199	266.435455	107.485199	7.103079	178.170288	100					282.718201	0.424814		
107.498535	265.987518	107.498535	7.103163	178.186951	100					282.731537	0.424814		
107.511841	265.54422	107.511841	7.103331	178.203613	100					282.744843	0.424814		
107.525177	265.102997	107.525177	7.103229	178.220276	100					282.758179	0.424814		
107.538513	264.668274	107.538513	7.102764	178.236938	100					282.771515	0.424814		
107.551849	264.223328	107.551849	7.102335	178.253601	100					282.784851	0.424814		
107.565155	263.775635	107.565155	7.101882	178.270233	100					282.798157	0.424814		
107.578491	263.331421	107.578491	7.101511	178.286896	100					282.811493	0.424814		
107.591827	262.88562	107.591827	7.101473	178.303558	100					282.824829	0.424814		
107.605133	262.441711	107.605133	7.101589	178.320221	100					282.838135	0.424814		
107.618469	261.992828	107.618469	7.101759	178.336884	100					282.851471	0.424814		
107.631805	261.544434	107.631805	7.102292	178.353546	100					282.864807	0.424814		
107.645111	261.101837	107.645111	7.103219	178.370209	100					282.878113	0.424814		
107.658447	260.651184	107.658447	7.104403	178.386871	100					282.891449	0.424814		
107.671783	260.19281	107.671783	7.105716	178.403503	100					282.904785	0.424814		
107.68512	259.72406	107.68512	7.10663	178.420166	100					282.918121	0.424814		
107.698425	259.248108	107.698425	7.10683	178.436829	100					282.931427	0.424814		
107.711761	258.762299	107.711761	7.106507	178.453491	100					282.944763	0.424814		
107.725098	258.266327	107.725098	7.105953	178.470154	100					282.958099	0.424814		
107.738403	257.772034	107.738403	7.105686	178.486816	100					282.971405	0.424814		
107.75174	257.287933	107.75174	7.105568	178.503479	100					282.984741	0.424814		
107.765076	256.812714	107.765076	7.105532	178.520142	100					282.998077	0.424814		
107.778381	256.350189	107.778381	7.105606	178.536804	100					283.011383	0.424814		
107.791718	255.898438	107.791718	7.105712	178.553436	100					283.024719	0.424814		
107.805054	255.45314	107.805054	7.105815	178.570099	100					283.038055	0.424814		
107.818359	255.009293	107.818359	7.106378	178.586761	100					283.051361	0.424814		
107.831696	254.560089	107.831696	7.107401	178.603424	100					283.064697	0.424814		
107.845032	254.107651	107.845032	7.108387	178.620087	100					283.078033	0.424814		
107.858368	253.652985	107.858368	7.108905	178.636749	100					283.09137	0.424814		
107.871674	253.193405	107.871674	7.10889	178.653412	100					283.104675	0.424814		
107.88501	252.730667	107.88501	7.108499	178.670074	100					283.118011	0.424814		
107.898346	252.267639	107.898346	7.107913	178.686707	100					283.131348	0.424814		
107.911652	251.80867	107.911652	7.107833	178.703369	100					283.144653	0.424814		
107.924988	251.343445	107.924988	7.108264	178.720032	100					283.15799	0.424814		
107.938324	250.877594	107.938324	7.10925	178.736694	100					283.171326	0.424814		
107.95163	250.409698	107.95163	7.110155	178.753357	100					283.184631	0.424814		
107.964966	249.940491	107.964966	7.110278	178.77002	100					283.197968	0.424814		
107.978302	249.4655	107.978302	7.109682	178.786682	100					283.211304	0.424814		
107.991638	248.984268	107.991638	7.108939	178.803345	100					283.22464	0.424814		
108.004944	248.502853	108.004944	7.108338	178.819977	100					283.237946	0.424814		
108.01828	248.026642	108.01828	7.107893	178.836639	100					283.251282	0.424814		
108.031616	247.5513	108.031616	7.107711	178.853302	100					283.264618	0.424814		
108.044922	247.082031	108.044922	7.10794	178.869965	100					283.277924	0.424814		
108.058258	246.618073	108.058258	7.108524	178.886627	100					283.29126	0.424814		
108.071594	246.157471	108.071594	7.108847	178.90329	100					283.304596	0.424814		
108.0849	245.698883	108.0849	7.10864	178.919952	100					283.317902	0.424814		
108.098236	245.237961	108.098236	7.108299	178.936615	100					283.331238	0.424814		
108.111572	244.776581	108.111572	7.108038	178.953278	100					283.344574	0.424814		
108.124908	244.316925	108.124908	7.107785	178.96991	100					283.35791	0.424814		
108.138214	243.854782	108.138214	7.10769	178.986572	100					283.371216	0.424814		
108.15155	243.396332	108.15155	7.107592	179.003235	100					283.384552	0.424814		
108.164886	242.946442	108.164886	7.107317	179.019897	100					283.397888	0.424814		
108.178192	242.502075	108.178192	7.107104	179.03656	100					283.411194	0.424814		
108.191528	242.056244	108.191528	7.107157	179.053223	100					283.42453	0.424814		
108.204865	241.607071	108.204865	7.107051	179.069885	100					283.437866	0.424814		
108.21817	241.158844	108.21817	7.106761	179.086548	100					283.451172	0.424814		
108.231506	240.710709	108.231506	7.106524	179.10318	100					283.464508	0.424814		
108.244843	240.257324	108.244843	7.106338	179.119843	100					283.477844	0.424814		
108.258179	239.799927	108.258179	7.106505	179.136505	100					283.49118	0.424814		
108.271484	239.33876	108.271484	7.107059	179.153168	100					283.504486	0.424814		
108.284821	238.878448	108.284821	7.107494	179.16983	100					283.517822	0.424814		
108.298157	238.418671	108.298157	7.107506	179.186493	100					283.531158	0.424814		
108.311462	237.959076	108.311462	7.106994	179.203156	100					283.544464	0.424814		
108.324799	237.500229	108.324799	7.106215	179.219818	100					283.5578	0.424814		
108.338135	237.04126	108.338135	7.105674	179.236481	100					283.571136	0.424814		
108.35144	236.589462	108.35144	7.105381	179.253113	100					283.584442	0.424814		
108.364777	236.141373	108.364777	7.105183	179.269775	100					283.597778	0.424814		
108.378113	235.692749	108.378113	7.105162	179.286438	100					283.611115	0.424814		
108.391418	235.245697	108.391418	7.105165	179.303101	100					283.62442	0.424814		
108.404755	234.798538	108.404755	7.105082	179.319763	100					283.637756	0.424814		
108.418091	234.352036	108.418091	7.10511	179.336426	100					283.651093	0.424814		
108.431427	233.904922	108.431427	7.105061	179.353088	100					283.664429	0.424814		
108.444733	233.459839	108.444733	7.104727	179.369751	100					283.677734	0.424814		
108.458069	233.01239	108.458069	7.104128	179.386383	100					283.691071	0.424814		
108.471405	232.56604	108.471405	7.103576	179.403046	100					283.704407	0.424814		
108.484711	232.117905	108.484711	7.103468	179.419708	100					283.717712	0.424814		
108.498047	231.667404	108.498047	7.1037	179.436371	100					283.731049	0.424814		
108.511383	231.218216	108.511383	7.103991	179.453033	100					283.744385	0.424814		
108.524689	230.772354	108.524689	7.104248	179.469696	100					283.75769	0.424814		
108.538025	230.328766	108.538025	7.104168	179.486359	100					283.771027	0.424814		
108.551361	229.893463	108.551361	7.103773	179.503021	100					283.784363	0.424814		
108.564697	229.463715	108.564697	7.10359	179.519653	100					283.797699	0.424814		
108.578003	229.037415	108.578003	7.103745	179.536316	100					283.811005	0.424814		
108.591339	228.617157	108.591339	7.104079	179.552979	100					283.824341	0.424814		
108.604675	228.199783	108.604675	7.104392	179.569641	100					283.837677	0.424814		
108.617981	227.780807	108.617981	7.104507	179.586304	100					283.850983	0.424814		
108.631317	227.360291	108.631317	7.104258	179.602966	100					283.864319	0.424814		
108.644653	226.941132	108.644653	7.103886	179.619629	100					283.877655	0.424814		
108.657959	226.523422	108.657959	7.103678	179.636292	100					283.890961	0.424814		
108.671295	226.099243	108.671295	7.103631	179.652954	100					283.904297	0.424814		
