Chrom.1				
UV				
ml	mAU			
367.949463	-0.130715			
367.962799	-0.132753			
367.976105	-0.132271			
367.989441	-0.133231			
368.002777	-0.132111			
368.016083	-0.128382			
368.029419	-0.129038			
368.042755	-0.129684			
368.056091	-0.129714			
368.069397	-0.129505			
368.082733	-0.130674			
368.096069	-0.132461			
368.109375	-0.130734			
368.122711	-0.129524			
368.136047	-0.130155			
368.149353	-0.129293			
368.162689	-0.127573			
368.176025	-0.127513			
368.189331	-0.129855			
368.202667	-0.131436			
368.216003	-0.132715			
368.229309	-0.132985			
368.242645	-0.135288			
368.255981	-0.135835			
368.269287	-0.134993			
368.282623	-0.135656			
368.295959	-0.138926			
368.309265	-0.139427			
368.322601	-0.135346			
368.335938	-0.133295			
368.349243	-0.129874			
368.362579	-0.127124			
368.375916	-0.125147			
368.389221	-0.122162			
368.402557	-0.122291			
368.415894	-0.120865			
368.429199	-0.119429			
368.442535	-0.11867			
368.455872	-0.118187			
368.469177	-0.119328			
368.482513	-0.122565			
368.49585	-0.125581			
368.509155	-0.131856			
368.522491	-0.134862			
368.535828	-0.134091			
368.549164	-0.135385			
368.562469	-0.135863			
368.575806	-0.13677			
368.589142	-0.136694			
368.602448	-0.135768			
368.615784	-0.136288			
368.62912	-0.133522			
368.642426	-0.128482			
368.655762	-0.1222			
368.669098	-0.116716			
368.682404	-0.113267			
368.69574	-0.110181			
368.709076	-0.108251			
368.722382	-0.111016			
368.735718	-0.11064			
368.749054	-0.110026			
368.76236	-0.108459			
368.775696	-0.106507			
368.789032	-0.10471			
368.802338	-0.103936			
368.815674	-0.10306			
368.82901	-0.10457			
368.842316	-0.107307			
368.855652	-0.109906			
368.868988	-0.11129			
368.882294	-0.117647			
368.89563	-0.121866			
368.908966	-0.12563			
368.922272	-0.129234			
368.935608	-0.131408			
368.948944	-0.132399			
368.96225	-0.131122			
368.975586	-0.128735			
368.988922	-0.126569			
369.002258	-0.124185			
369.015564	-0.124401			
369.0289	-0.12556			
369.042236	-0.126608			
369.055542	-0.12758			
369.068878	-0.127114			
369.082214	-0.124807			
369.09552	-0.121456			
369.108856	-0.118855			
369.122192	-0.11536			
369.135498	-0.112061			
369.148834	-0.109749			
369.16217	-0.109109			
369.175476	-0.108491			
369.188812	-0.107313			
369.202148	-0.106881			
369.215454	-0.106871			
369.22879	-0.105201			
369.242126	-0.10617			
369.255432	-0.107208			
369.268768	-0.106477			
369.282104	-0.106584			
369.29541	-0.107639			
369.308746	-0.109396			
369.322083	-0.110136			
369.335388	-0.111885			
369.348724	-0.111122			
369.362061	-0.111833			
369.375366	-0.108533			
369.388702	-0.107135			
369.402039	-0.10789			
369.415344	-0.108288			
369.42868	-0.106334			
369.442017	-0.107454			
369.455353	-0.108626			
369.468658	-0.110094			
369.481995	-0.110914			
369.495331	-0.112221			
369.508636	-0.113857			
369.521973	-0.113545			
369.535309	-0.113424			
369.548615	-0.111632			
369.561951	-0.108052			
369.575287	-0.103963			
369.588593	-0.102861			
369.601929	-0.103535			
369.615265	-0.1033			
369.628571	-0.105493			
369.641907	-0.10635			
369.655243	-0.108256			
369.668549	-0.109699			
369.681885	-0.107375			
369.695221	-0.106376			
369.708527	-0.105961			
369.721863	-0.106671			
369.735199	-0.107208			
369.748505	-0.109202			
369.761841	-0.108826			
369.775177	-0.109758			
369.788483	-0.109503			
369.801819	-0.109196			
369.815155	-0.110083			
369.828461	-0.110224			
369.841797	-0.110881			
369.855133	-0.113646			
369.868439	-0.114328			
369.881775	-0.115821			
369.895111	-0.116593			
369.908447	-0.11639			
369.921753	-0.116913			
369.935089	-0.116481			
369.948425	-0.115599			
369.961731	-0.112824			
369.975067	-0.109973			
369.988403	-0.109632			
370.001709	-0.108278			
370.015045	-0.108458			
370.028381	-0.109617			
370.041687	-0.112012			
370.055023	-0.116723			
370.068359	-0.117306			
370.081665	-0.119774			
370.095001	-0.119871			
370.108337	-0.118764			
370.121643	-0.117224			
370.134979	-0.115004			
370.148315	-0.114447			
370.161621	-0.112259			
370.174957	-0.111765			
370.188293	-0.111157			
370.201599	-0.108248			
370.214935	-0.107414			
370.228271	-0.106127			
370.241577	-0.105151			
370.254913	-0.105754			
370.26825	-0.105568			
370.281555	-0.106929			
370.294891	-0.107744			
370.308228	-0.106939			
370.321533	-0.105371			
370.334869	-0.104145			
370.348206	-0.103878			
370.361511	-0.102054			
370.374847	-0.103875			
370.388184	-0.105441			
370.40152	-0.104293			
370.414825	-0.108519			
370.428162	-0.109075			
370.441498	-0.11022			
370.454803	-0.108846			
370.46814	-0.108168			
370.481476	-0.109181			
370.494781	-0.108896			
370.508118	-0.108346			
370.521454	-0.107542			
370.53476	-0.107726			
370.548096	-0.109387			
370.561432	-0.109601			
370.574738	-0.107367			
370.588074	-0.107513			
370.60141	-0.108367			
370.614716	-0.108187			
370.628052	-0.106751			
370.641388	-0.106025			
370.654694	-0.106873			
370.66803	-0.105671			
370.681366	-0.106569			
370.694672	-0.106796			
370.708008	-0.107486			
370.721344	-0.109458			
370.73465	-0.111388			
370.747986	-0.115433			
370.761322	-0.116428			
370.774628	-0.116137			
370.787964	-0.117147			
370.8013	-0.115281			
370.814606	-0.112108			
370.827942	-0.111642			
370.841278	-0.110804			
370.854614	-0.109608			
370.86792	-0.106727			
370.881256	-0.10789			
370.894592	-0.109602			
370.907898	-0.10943			
370.921234	-0.108664			
370.93457	-0.110707			
370.947876	-0.1137			
370.961212	-0.114953			
370.974548	-0.115782			
370.987854	-0.115722			
371.00119	-0.115494			
371.014526	-0.114361			
371.027832	-0.112627			
371.041168	-0.113124			
371.054504	-0.114889			
371.06781	-0.114314			
371.081146	-0.114839			
371.094482	-0.116619			
371.107788	-0.119576			
371.121124	-0.120409			
371.13446	-0.11953			
371.147766	-0.117865			
371.161102	-0.115809			
371.174438	-0.113003			
371.187744	-0.108173			
371.20108	-0.105158			
371.214417	-0.104387			
371.227722	-0.103551			
371.241058	-0.103597			
371.254395	-0.106459			
371.2677	-0.109082			
371.281036	-0.111851			
371.294373	-0.111655			
371.307709	-0.112758			
371.321014	-0.114835			
371.334351	-0.116597			
371.347687	-0.117057			
371.360992	-0.116816			
371.374329	-0.11862			
371.387665	-0.119813			
371.40097	-0.118896			
371.414307	-0.118202			
371.427643	-0.118673			
371.440948	-0.118681			
371.454285	-0.121786			
371.467621	-0.12267			
371.480927	-0.12405			
371.494263	-0.122925			
371.507599	-0.121032			
371.520905	-0.119371			
371.534241	-0.115827			
371.547577	-0.114391			
371.560883	-0.112537			
371.574219	-0.110973			
371.587555	-0.111897			
371.600861	-0.112887			
371.614197	-0.114034			
371.627533	-0.113285			
371.640839	-0.113637			
371.654175	-0.114271			
371.667511	-0.11489			
371.680817	-0.114539			
371.694153	-0.113768			
371.707489	-0.112974			
371.720795	-0.1113			
371.734131	-0.110372			
371.747467	-0.109216			
371.760773	-0.108887			
371.774109	-0.109596			
371.787445	-0.110884			
371.800781	-0.11194			
371.814087	-0.113311			
371.827423	-0.11382			
371.840759	-0.113745			
371.854065	-0.116314			
371.867401	-0.116036			
371.880737	-0.117743			
371.894043	-0.117355			
371.907379	-0.116363			
371.920715	-0.11757			
371.934021	-0.117818			
371.947357	-0.119286			
371.960693	-0.119309			
371.973999	-0.120222			
371.987335	-0.121127			
372.000671	-0.121995			
372.013977	-0.121548			
372.027313	-0.120982			
372.040649	-0.120534			
372.053955	-0.11905			
372.067291	-0.11826			
372.080627	-0.1163			
372.093933	-0.114966			
372.107269	-0.11731			
372.120605	-0.117853			
372.133911	-0.120359			
372.147247	-0.124054			
372.160583	-0.128004			
372.173889	-0.133794			
372.187225	-0.136348			
372.200562	-0.138818			
372.213867	-0.140139			
372.227203	-0.139789			
372.24054	-0.140092			
372.253876	-0.13905			
372.267181	-0.139745			
372.280518	-0.13951			
372.293854	-0.140779			
372.307159	-0.142679			
372.320496	-0.144297			
372.333832	-0.14622			
372.347137	-0.145403			
372.360474	-0.145022			
372.37381	-0.143642			
372.387115	-0.140407			
372.400452	-0.138626			
372.413788	-0.13741			
372.427094	-0.135235			
372.44043	-0.132291			
372.453766	-0.132015			
372.467072	-0.133868			
372.480408	-0.134683			
372.493744	-0.134677			
372.50705	-0.134518			
372.520386	-0.135682			
372.533722	-0.136969			
372.547028	-0.137122			
372.560364	-0.136995			
372.5737	-0.136801			
372.587006	-0.136991			
372.600342	-0.137174			
372.613678	-0.135419			
372.626984	-0.133151			
372.64032	-0.132407			
372.653656	-0.131955			
372.666962	-0.13142			
372.680298	-0.130079			
372.693634	-0.130369			
372.70697	-0.130448			
372.720276	-0.130614			
372.733612	-0.13068			
372.746948	-0.13073			
372.760254	-0.132431			
372.77359	-0.136194			
372.786926	-0.137271			
372.800232	-0.138282			
372.813568	-0.139913			
372.826904	-0.139443			
372.84021	-0.138217			
372.853546	-0.135608			
372.866882	-0.133884			
372.880188	-0.134658			
372.893524	-0.135808			
372.90686	-0.137304			
372.920166	-0.138942			
372.933502	-0.13978			
372.946838	-0.139963			
372.960144	-0.138683			
372.97348	-0.136898			
372.986816	-0.136862			
373.000122	-0.135983			
373.013458	-0.136551			
373.026794	-0.138799			
373.0401	-0.141805			
373.053436	-0.143059			
373.066772	-0.142424			
373.080078	-0.144322			
373.093414	-0.145341			
373.10675	-0.144684			
373.120056	-0.143527			
373.133392	-0.142205			
373.146729	-0.142841			
373.160065	-0.141981			
373.17337	-0.143135			
373.186707	-0.144734			
373.200043	-0.143995			
373.213348	-0.143461			
373.226685	-0.142171			
373.240021	-0.141207			
373.253326	-0.139971			
373.266663	-0.138676			
373.279999	-0.138993			
373.293304	-0.137312			
373.306641	-0.137382			
373.319977	-0.138669			
373.333282	-0.138764			
373.346619	-0.137682			
373.359955	-0.136709			
373.37326	-0.138433			
373.386597	-0.139602			
373.399933	-0.139514			
373.413239	-0.139811			
373.426575	-0.142376			
373.439911	-0.144101			
373.453217	-0.146019			
373.466553	-0.147051			
373.479889	-0.14676			
373.493195	-0.147249			
373.506531	-0.146529			
373.519867	-0.145964			
373.533173	-0.14459			
373.546509	-0.142116			
373.559845	-0.141785			
373.573151	-0.141857			
373.586487	-0.139898			
373.599823	-0.139482			
373.613129	-0.138874			
373.626465	-0.138522			
373.639801	-0.138432			
373.653137	-0.137637			
373.666443	-0.138953			
373.679779	-0.140558			
373.693115	-0.142085			
373.706421	-0.142585			
373.719757	-0.141606			
373.733093	-0.142435			
373.746399	-0.144141			
373.759735	-0.145285			
373.773071	-0.144465			
373.786377	-0.14209			
373.799713	-0.141651			
373.813049	-0.141473			
373.826355	-0.140405			
373.839691	-0.139912			
373.853027	-0.139865			
373.866333	-0.140163			
373.879669	-0.138494			
373.893005	-0.136866			
373.906311	-0.139019			
373.919647	-0.140674			
373.932983	-0.140166			
373.946289	-0.141007			
373.959625	-0.143041			
373.972961	-0.144289			
373.986267	-0.143004			
373.999603	-0.141755			
374.012939	-0.142438			
374.026245	-0.141294			
374.039581	-0.138665			
374.052917	-0.138598			
374.066223	-0.139657			
374.079559	-0.139464			
374.092896	-0.139665			
374.106232	-0.140189			
374.119537	-0.140743			
374.132874	-0.142137			
374.14621	-0.142756			
374.159515	-0.142126			
374.172852	-0.138938			
374.186188	-0.133597			
374.199493	-0.130205			
374.21283	-0.127641			
374.226166	-0.125152			
374.239471	-0.122084			
374.252808	-0.121232			
374.266144	-0.124796			
374.279449	-0.12828			
374.292786	-0.129809			
374.306122	-0.130791			
374.319427	-0.131782			
374.332764	-0.133039			
374.3461	-0.135007			
374.359406	-0.135017			
374.372742	-0.133468			
374.386078	-0.134085			
374.399384	-0.13592			
374.41272	-0.137557			
374.426056	-0.138578			
374.439362	-0.140938			
374.452698	-0.142222			
374.466034	-0.142591			
374.47934	-0.143199			
374.492676	-0.142887			
374.506012	-0.141195			
374.519318	-0.137756			
374.532654	-0.138251			
374.54599	-0.139445			
374.559326	-0.136462			
374.572632	-0.1331			
374.585968	-0.132899			
374.599304	-0.135723			
374.61261	-0.137301			
374.625946	-0.13795			
374.639282	-0.137839			
374.652588	-0.136473			
374.665924	-0.135479			
374.67926	-0.132132			
374.692566	-0.128731			
374.705902	-0.125368			
374.719238	-0.123669			
374.732544	-0.125734			
374.74588	-0.128752			
374.759216	-0.129773			
374.772522	-0.129255			
374.785858	-0.130971			
374.799194	-0.132609			
374.8125	-0.132901			
374.825836	-0.13403			
374.839172	-0.136239			
374.852478	-0.140031			
374.865814	-0.14463			
374.87915	-0.148444			
374.892456	-0.150739			
374.905792	-0.151317			
374.919128	-0.150748			
374.932434	-0.150563			
374.94577	-0.149804			
374.959106	-0.148439			
374.972412	-0.147996			
374.985748	-0.147642			
374.999084	-0.147925			
375.012421	-0.1461			
375.025726	-0.144924			
375.039063	-0.14485			
375.052399	-0.143655			
375.065704	-0.142564			
375.079041	-0.140737			
375.092377	-0.141651			
375.105682	-0.143786			
375.119019	-0.142351			
375.132355	-0.139716			
375.14566	-0.139306			
375.158997	-0.139673			
375.172333	-0.13959			
375.185638	-0.139631			
375.198975	-0.139896			
375.212311	-0.140937			
375.225616	-0.141854			
375.238953	-0.141046			
375.252289	-0.141361			
375.265594	-0.141573			
375.278931	-0.141411			
375.292267	-0.141503			
375.305573	-0.141273			
375.318909	-0.144509			
375.332245	-0.144676			
375.345551	-0.142988			
375.358887	-0.141908			
375.372223	-0.141717			
375.385529	-0.143624			
375.398865	-0.145448			
375.412201	-0.148671			
375.425507	-0.152899			
375.438843	-0.155384			
375.452179	-0.157339			
375.465485	-0.156002			
375.478821	-0.150245			
375.492157	-0.146609			
375.505493	-0.143736			
375.518799	-0.1429			
375.532135	-0.144658			
375.545471	-0.146339			
375.558777	-0.14929			
375.572113	-0.152246			
375.585449	-0.153529			
375.598755	-0.152121			
375.612091	-0.149883			
375.625427	-0.149174			
375.638733	-0.14868			
375.652069	-0.148089			
375.665405	-0.148969			
375.678711	-0.151039			
375.692047	-0.15404			
375.705383	-0.154398			
375.718689	-0.153236			
375.732025	-0.152786			
375.745361	-0.152368			
375.758667	-0.151188			
375.772003	-0.149995			
375.785339	-0.148414			
375.798645	-0.147596			
375.811981	-0.147584			
375.825317	-0.146702			
375.838623	-0.147081			
375.851959	-0.147521			
375.865295	-0.147538			
375.878601	-0.147278			
375.891937	-0.147943			
375.905273	-0.150611			
375.918579	-0.152463			
375.931915	-0.151958			
375.945251	-0.149796			
375.958588	-0.148613			
375.971893	-0.14818			
375.985229	-0.147689			
375.998566	-0.146557			
376.011871	-0.145871			
376.025208	-0.146379			
376.038544	-0.148037			
376.051849	-0.149858			
376.065186	-0.14998			
376.078522	-0.148764			
376.091827	-0.148411			
376.105164	-0.149661			
376.1185	-0.149456			
376.131805	-0.150575			
376.145142	-0.152136			
376.158478	-0.154534			
376.171783	-0.157565			
376.18512	-0.158195			
376.198456	-0.159159			
376.211761	-0.159058			
376.225098	-0.158605			
376.238434	-0.157969			
376.25174	-0.15698			
376.265076	-0.154655			
376.278412	-0.152504			
376.291718	-0.15193			
376.305054	-0.151705			
376.31839	-0.152135			
376.331696	-0.153634			
376.345032	-0.15553			
376.358368	-0.156182			
376.371674	-0.15591			
376.38501	-0.156385			
376.398346	-0.155688			
376.411682	-0.153064			
376.424988	-0.150633			
376.438324	-0.148043			
376.45166	-0.145787			
376.464966	-0.145155			
376.478302	-0.143023			
376.491638	-0.141346			
376.504944	-0.14135			
376.51828	-0.141907			
376.531616	-0.14432			
376.544922	-0.147379			
376.558258	-0.150082			
376.571594	-0.150702			
376.5849	-0.149966			
376.598236	-0.149862			
376.611572	-0.149594			
